"Header Size"           ,15              
"Model Name"            ,"DL850E        "
"Comment"               ,"                         "
"BlockNumber"           ,1               
"TraceName"             ,"CH1_1         ","CH1_2         "
"BlockSize"             ,100100          ,100100          
"VUnit"                 ,"V             ","V             "
"SampleRate"            ,5000.000000     ,5000.000000     
"HResolution"           ,2.000000e-04    ,2.000000e-04    
"HOffset"               ,0.000000e+00    ,0.000000e+00    
"HUnit"                 ,"s             ","s             "
"DisplayPointNo."       ,1               ,1               
"PhaseShift"            ,1               ,1               
"Date"                  ,"2025/02/07    ","2025/02/07    "
"Time"                  ,"15:35:00.95262234","15:35:00.95262234"

, 9.9875E-01, 1.0229E+00,
, 9.9833E-01, 1.0225E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0225E+00,
, 9.9917E-01, 1.0225E+00,
, 9.9875E-01, 1.0225E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0225E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9958E-01, 1.0254E+00,
, 9.9958E-01, 1.0250E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9958E-01, 1.0250E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0254E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9833E-01, 1.0250E+00,
, 9.9833E-01, 1.0246E+00,
, 9.9833E-01, 1.0246E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9792E-01, 1.0233E+00,
, 9.9792E-01, 1.0238E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9792E-01, 1.0238E+00,
, 9.9750E-01, 1.0242E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9750E-01, 1.0238E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9792E-01, 1.0242E+00,
, 9.9792E-01, 1.0246E+00,
, 9.9792E-01, 1.0246E+00,
, 9.9833E-01, 1.0250E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9917E-01, 1.0254E+00,
, 9.9917E-01, 1.0254E+00,
, 9.9917E-01, 1.0254E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9917E-01, 1.0254E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9833E-01, 1.0246E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9792E-01, 1.0238E+00,
, 9.9792E-01, 1.0233E+00,
, 9.9792E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9792E-01, 1.0229E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9875E-01, 1.0225E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9833E-01, 1.0225E+00,
, 9.9833E-01, 1.0225E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9833E-01, 1.0225E+00,
, 9.9833E-01, 1.0225E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9792E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9792E-01, 1.0233E+00,
, 9.9792E-01, 1.0233E+00,
, 9.9792E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9792E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9792E-01, 1.0225E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9833E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9958E-01, 1.0246E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 1.0000E+00, 1.0246E+00,
, 9.9958E-01, 1.0242E+00,
, 1.0000E+00, 1.0238E+00,
, 1.0000E+00, 1.0242E+00,
, 1.0004E+00, 1.0238E+00,
, 1.0000E+00, 1.0242E+00,
, 1.0000E+00, 1.0242E+00,
, 1.0000E+00, 1.0246E+00,
, 1.0000E+00, 1.0242E+00,
, 1.0000E+00, 1.0246E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0242E+00,
, 1.0000E+00, 1.0242E+00,
, 1.0000E+00, 1.0242E+00,
, 1.0000E+00, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 1.0000E+00, 1.0242E+00,
, 1.0000E+00, 1.0246E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0242E+00,
, 1.0000E+00, 1.0242E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9833E-01, 1.0238E+00,
, 9.9792E-01, 1.0246E+00,
, 9.9833E-01, 1.0246E+00,
, 9.9792E-01, 1.0246E+00,
, 9.9792E-01, 1.0250E+00,
, 9.9833E-01, 1.0250E+00,
, 9.9833E-01, 1.0250E+00,
, 9.9833E-01, 1.0246E+00,
, 9.9833E-01, 1.0246E+00,
, 9.9792E-01, 1.0246E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9958E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9875E-01, 1.0250E+00,
, 9.9917E-01, 1.0250E+00,
, 9.9875E-01, 1.0246E+00,
, 9.9917E-01, 1.0246E+00,
, 9.9917E-01, 1.0242E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9833E-01, 1.0242E+00,
, 9.9875E-01, 1.0242E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9958E-01, 1.0225E+00,
, 9.9958E-01, 1.0225E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9958E-01, 1.0233E+00,
, 1.0000E+00, 1.0233E+00,
, 1.0000E+00, 1.0229E+00,
, 1.0000E+00, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0229E+00,
, 1.0000E+00, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 1.0000E+00, 1.0238E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0242E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0238E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9958E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0238E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9833E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0229E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9875E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0229E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9958E-01, 1.0229E+00,
, 9.9917E-01, 1.0238E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0233E+00,
, 9.9917E-01, 1.0238E+00,
